,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,CFID,CFPARAMS
645,1610612756,Phoenix Suns,82,21,61,0.256,3941.0,-276.60087000000004,-134.75427,-0.028999999999999998,-133.74108,-113.47728000000001,-0.039,-91.1871,-52.685880000000004,-0.026000000000000002,-13.171470000000001,-131.7147,-144.88617,-169.20273,193.51928999999998,-144.88617,-119.55641999999999,119.55641999999999,93.21348,-93.21348,-778.12992,-778.12992,10,Phoenix Suns
646,1610612757,Portland Trail Blazers,82,49,33,0.598,3951.0,77.00244,91.1871,0.005,51.67269,130.70151,0.002,10.1319,-89.16072,0.045,72.94968,139.82022,212.7699,-56.738640000000004,73.96287,-29.382509999999996,5.06595,-5.06595,35.46165,-35.46165,215.80947,215.80947,10,Portland Trail Blazers
647,1610612758,Sacramento Kings,82,27,55,0.32899999999999996,3951.0,2.02638,308.00976,-0.02,-241.13922000000002,-627.1646099999999,-0.002,-343.47141,-394.13091000000003,-0.03,31.408890000000003,-268.49535,-237.08646000000002,-173.25548999999998,-50.6595,7.0923300000000005,-49.64631,49.64631,219.86222999999998,-219.86222999999998,-580.55787,-580.55787,10,Sacramento Kings
648,1610612759,San Antonio Spurs,82,47,35,0.573,3946.0,71.93649,89.16072,0.004,-54.71226,-179.33463,0.004,150.96531000000002,168.18954,0.013000000000000001,94.22667,46.60674,140.83341000000001,83.08158,-78.01563,6.07914,143.87298,-143.87298,-213.78309,213.78309,240.12603,240.12603,10,San Antonio Spurs
649,1610612761,Toronto Raptors,82,59,23,0.72,3966.0,237.08646000000002,154.00488,0.023,240.12603,667.6922099999999,0.001,-67.88373,-152.99168999999998,0.027000000000000003,-6.07914,136.78065,130.70151,212.7699,-82.06839000000001,38.50122,100.30581,-100.30581,151.9785,-151.9785,646.41522,646.41522,10,Toronto Raptors
650,1610612762,Utah Jazz,82,48,34,0.585,3951.0,83.08158,-7.0923300000000005,0.013000000000000001,110.43771000000001,297.87786,0.001,81.0552,87.13434000000001,0.008,30.3957,106.38495,136.78065,205.67757,-19.25061,30.3957,40.5276,-40.5276,-75.98925,75.98925,357.65607,357.65607,10,Utah Jazz
651,1610612764,Washington Wizards,82,43,39,0.524,3971.0,81.0552,101.319,0.005,-21.276989999999998,-222.9018,0.026000000000000002,-92.20029,-146.91255,0.011000000000000001,18.23742,31.408890000000003,49.64631,237.08646000000002,-27.35613,4.05276,-30.3957,30.3957,108.41133,-108.41133,48.63312,48.63312,10,Washington Wizards
652,1610612737,Atlanta Hawks,82,29,53,0.354,3971.0,-117.53003999999999,108.41133,-0.022000000000000002,54.71226,216.82266,-0.008,-320.16804,-408.31557000000004,-0.006,85.10795999999999,-80.04201,5.06595,-85.10795999999999,165.14997,-136.78065,-29.382509999999996,29.382509999999996,116.51685,-116.51685,-500.51586,-500.51586,10,Atlanta Hawks
653,1610612738,Boston Celtics,82,49,33,0.598,3956.0,214.79627999999997,203.65118999999999,0.016,89.16072,82.06839000000001,0.021,-149.95212,-277.61406,0.038,-48.63312,-63.83096999999999,-112.46408999999998,217.83585,-191.49291000000002,151.9785,119.55641999999999,-119.55641999999999,68.89692,-68.89692,368.80116,368.80116,10,Boston Celtics
654,1610612751,Brooklyn Nets,82,42,40,0.512,3996.0,-161.09721000000002,-225.94137,-0.008,201.62481,485.31800999999996,0.012,114.49047,218.84904,-0.026000000000000002,-2.02638,30.3957,28.369320000000002,10.1319,133.74108,-100.30581,-94.22667,94.22667,-44.58036,44.58036,-6.07914,-6.07914,10,Brooklyn Nets
